PC1,PC2
0.00022254948033532,0.00113561944977443
-0.015522394249118,0.00493871471392811
-0.0025144719090755,-0.00677473057961791
-0.001096272565465,0.00870901647916234
0.00256768296645732,0.00610313727981192
-0.00107997350141337,0.00873677358669532
-0.00104111289083175,0.00866148783142432
-0.0101130613975384,0.00197616835935018
-0.0111488000421921,0.0042146419950034
-0.0106504804421249,0.00165420510326078
-0.00637493656499431,0.000554521751255005
0.0173200377686617,0.00571543962215292
-0.00124783855835038,-0.0201329070212421
0.0169624099401644,0.00405487195820075
-0.0101130613975339,0.00197616835935867
0.0174081058997261,0.00534756770257458
0.0173200377686579,0.00571543962215549
-0.00144620650636231,-0.00173140742971419
0.00988794849919173,-0.0063359127362766
-0.00212764999892333,-0.000523232566263474
-0.0102550414437914,0.00387479495063277
0.000505506494780345,0.00325644141895506
0.00253107112963022,-0.00194718714049151
0.00368886860902372,-0.0017935597527284
0.000638529036495738,0.0053990341647201
0.00365638572272003,0.00342795313251929
-0.00463279878615751,-0.00549371551948148
-0.0150882349695378,0.00501381835187493
-0.00324492444915768,-0.0355485372482829
-1.69193202137991e-05,0.00600119265356975
-0.0151440714743746,0.00507733399217698
-0.00101451375819178,-0.000287327158661457
0.00342596434587184,7.03853368863081e-06
-0.0018440476756106,-0.000435727011460467
0.000761348064851079,0.00134220267261105
0.00525765988530308,-0.00279214902386141
-0.012746545813177,0.00219111557386953
0.00908015640534114,-0.00680878893020781
0.00101480711751801,0.00210891339207287
-0.00216760939344292,0.000907823019565062
-0.00233268458782086,0.00469512155742989
-0.00375751746171745,-0.00454778159169328
0.00354702324324738,0.00601825582293032
-0.00242041678142874,0.000374934497557469
-0.015088234969539,0.00501381835187378
-0.00309937821211449,-0.00897130255742556
-0.0151440714743739,0.00507733399217472
-0.0116432521978214,-0.000927971402353764
0.00604485068902461,-0.000376061155269107
-0.00379575599434039,0.00357595310939954
-0.00323411002677971,-0.0354708258745981
-0.00908064265630765,-0.00130376311699179
-0.0116927714662912,-0.000207984381771996
-0.00112363380880521,0.00490684850696599
-0.0119762068515188,-0.00506654779538587
0.0025310711296303,-0.00194718714049175
-0.0115233378956579,-0.000248213701896775
-0.00384633608183198,0.00365249557885651
-0.0154796154809527,0.00416176231843261
-0.00231749813338335,-0.00485277746870814
-0.0146649890710127,0.00569958762896291
0.0173689448799809,0.00532600392991871
0.000365352145615735,0.0052667852060571
0.0108077174171579,0.00538973520082444
-0.00945731915773465,0.00151120769615284
-0.00258903584641978,-0.0294546523371614
-0.0019955057402597,-0.000805644561683549
0.0106009688233109,-0.00611470334101561
0.00816066421145653,0.00731039528288672
0.00271520397280606,0.00125122615494496
-0.0098913683896279,0.00377936977621609
0.00356852181458813,-0.0026932601848616
-0.0116339518507091,0.00409801996636102
-0.0105396669868446,-0.000291088698372797
-0.00408892076734486,-0.0371115763118837
-0.00383715421411603,-0.00236345655558571
0.00321713845474549,-6.77380069083893e-05
0.0174169308702473,0.00487846781780706
-0.0120238835331,-0.00501231419020144
0.00362491006740936,0.00409576666121173
-0.000498098917517341,-0.0194304906654525
0.00154490106607761,-0.00189871178022028
0.00154522252789617,-0.00184110510557624
0.00545464861142336,-0.00487943291983288
0.0113046215179454,-0.000598231278008265
-0.00906793143208066,0.0041103601010539
0.00568248650731402,-0.010651154989632
-0.0155782307539529,0.00500223035423013
0.000571613446975315,0.00456711140662969
0.017324719698314,0.00550339361737235
0.00156827313382269,0.000165003893771599
-0.00391864439997108,-0.0374359444942496
-0.00385551663203826,0.00175064540954193
0.00252050285291096,-0.00413208105335251
0.0076749914371595,0.00116464913057639
0.0170731720916472,0.00603879357640902
-0.0096805676812422,0.00366389119210639
-0.00660159317078695,0.000660148268734349
0.0174208301262741,0.00495165115227142
0.00968156131451146,0.00446094715800283
-0.00597086505938407,0.000876116132235846
-0.00185305369593695,-0.000362245872897991
-0.00333304706713726,-0.00976527159880369
-0.011544894283193,-0.00177972625326799
-0.0151440714743745,0.00507733399217497
0.0173247196983156,0.00550339361737175
0.0165075180241405,0.00535508302742562
0.00105604206458634,0.000360947472886148
-0.00199550574025917,-0.000805644561683287
-0.00924755386430824,0.00423471092953442
-0.0151440714743747,0.00507733399217512
0.00996301885478983,-0.00640670509698457
-0.0101327636498137,0.00337996723782197
0.0173542693902495,0.00549578766952058
-0.0150882349695386,0.00501381835187438
-0.0126111354266185,0.00190786403645928
-0.00631105063967367,-0.00528178374958685
0.00362491006740875,0.00409576666121134
0.0171008307066544,0.00630834744659269
-0.0121691994750706,0.00281109076764915
-0.0154796154809542,0.00416176231843518
-0.00176835795322043,-0.00089027364476442
0.017307214953907,0.00562953233541241
0.0164203643319846,0.00428002707354021
-0.000149747886030574,-0.00216400161045533
0.00632177025879384,-0.0049554519599954
-0.00473094943685948,-0.000378359160691822
-0.00650355604189006,4.82984182909166e-05
0.0173156273624198,0.00510212059175799
-0.00400963895478603,-0.0370722355575265
0.000499530526101198,0.00059622104553022
0.00225953924457976,0.00196503129710308
-0.0112497965869021,0.00423922607900171
-0.00486373130713796,-0.00551259931778948
-0.00389684350502205,-0.0374882479462109
0.0172979501304658,0.00536301890839774
-0.0109732567952668,-0.00432964393922694
0.0085066372744568,-0.00867939649226783
0.000593856647807959,0.00116693179222285
-0.00405076194050575,-0.0370302727371836
-0.00398490936414507,-0.0373351380003453
0.00507851041976107,-0.00107622708565739
0.000567987039399121,0.00321592139846819
-0.0100262308691332,7.75581081393425e-05
-0.00178379354156187,-0.00879680455832443
0.000724080087623455,0.00492494553553329
0.00227123961450706,-0.00192192903936546
-0.00945090786803516,0.0015039146685608
-0.0150882349695389,0.00501381835187438
-0.00159455104267652,-0.00375942939055348
0.00252050285290991,-0.00413208105335286
-0.00093179007310109,-3.23871709624363e-05
0.0171907875765503,0.00504295969386384
0.00538566664906219,-0.00293144033871734
0.000566763379176149,0.00554383588635644
0.00837074265374226,-0.00836495116991212
0.00844432360424979,-0.0038087656489386
-0.0028940312229944,-0.00847790453069381
-0.00414562462318291,-0.0374620969451415
0.0105183439264869,-0.00606069007712119
-0.0014674319197091,-0.000713143822942142
-0.011147449703646,-0.00586584298582555
-0.00129627524682095,-0.000179900856782949
0.00151528007043524,-0.00189135616628996
0.0167323682560918,0.00458885700389867
0.00377112656694641,0.00444400744618439
-0.00224051629493548,-0.00136443225443859
0.0173387643291217,0.00546951092171534
-0.0154011425788565,0.00394827331482274
0.000878818144757729,0.00135690396785881
0.0170068020126378,0.0061244132996453
0.00775687164521992,-0.00195649341813351
-0.0100624204628784,0.00335143637318944
0.0173200377686602,0.00571543962215436
-0.0106644700151153,0.00257205284308897
-0.00126176841858197,-0.00528845518937797
-0.00678843644107881,0.000669917302267946
-0.00597574367082257,0.00172432850496137
0.00848066338303786,-0.000292269992687425
0.0173401823520204,0.00573463739536306
0.00926364460175381,-0.00625167633722916
-0.00159765393355349,-0.00161430519743998
-0.0063110506396727,-0.00528178374958697
0.0174588254445945,0.00470467270165847
0.0170144449973128,0.0061474794136682
-0.00546913236473914,-0.0051981449946052
0.00368330403385914,0.0033948484365078
0.00637103325648981,-0.00317804230608025
0.0007195725944336,0.00125205516428111
0.0152432576544417,0.00476888895099167
0.00371471022207064,0.00217807045061442
-0.0118234782229352,-0.000775883333199559
0.0100508824303957,-0.00518349051608364
-0.0051873436194592,-0.00556869778210397
-0.00324129742244379,-0.00979458937800556
-0.0117848522788794,-0.0062095254524292
-0.00863330274397959,0.00396586280332556
-0.010662754001126,-0.00467733342065235
0.0102910264106108,-0.000207442893888125
-0.00152086824416386,-0.00117228413608118
0.00434223693043031,0.00397513780554352
-0.00087854472259414,0.000189739547065392
-0.0121353246695416,0.00406300803913282
0.00827340783548758,-0.00847274296683229
0.00066114572647358,0.00496615797391314
-0.00400599384184267,-0.0374278663864302
-0.0100260241274682,1.98889532477569e-05
0.00276388709160241,0.00145398509418516
-0.0150884417112037,0.00507148750676591
0.0104792941274503,0.000547936423194271
0.000815577577161857,0.00540394732773363
-0.00864168794284822,0.00215204714194643
-0.0141572722422734,0.000345099497186595
0.00988794849919283,-0.00633591273627704
-0.00325734354164884,-0.00990771116645272
-0.015427613865884,0.00515479716534899
-0.0151440714743744,0.00507733399217508
0.00287971231518871,0.00212465005882118
-0.00703781702805136,0.00325592567868044
-0.00397977263617404,-0.0371722293485204
0.00325381291559365,0.00170331956186561
-0.00406507813265191,0.00408285528107755
-0.00690224021721435,0.00333358352117019
0.00960669640223351,-0.00536971134324244
0.0110342395872465,0.00333134843937692
0.0107743924734241,-0.00110776921026771
-0.00398514077973428,-0.0373925932244581
-0.0111224318489083,0.00189692347272986
-0.00772272759238871,0.000288448563331286
0.0168722890951209,0.00501283263471345
0.0101844698670231,0.00422239811804554
0.00482551855122408,0.000128490247759886
-0.0150882349695387,0.00501381835187412
0.00321693171308015,-1.00688520170426e-05
0.0173156273624196,0.00510212059175785
-0.00191539222193692,-0.000820627460845876
-0.0151440714743746,0.00507733399217506
0.00248766320977984,-0.00169272957137606
0.00326166538324965,5.4230847486471e-05
-0.0101130613975334,0.0019761683593576
-0.00391864439996999,-0.0374359444942494
0.0173072149539069,0.00562953233541233
0.00832220169503985,-0.00333377922364588
0.0106009688233112,-0.0061147033410159
0.000761348064851111,0.001342202672611
-0.00226258698358176,-0.00122511322770236
0.0171008307066545,0.00630834744659177
0.00071696375120455,0.00191369089073455
0.000772101656124413,0.00599129417989067
-0.00278404327817573,0.00546967755601721
0.00742816066866823,-0.000386390861968718
-0.00352502407407522,-0.0364191021803426
-0.0151440714743746,0.00507733399217493
-0.00383913917198359,-0.037412026142826
-0.00546157402292125,-0.00241425907140375
0.0138627270415398,0.00267325988588075
0.0086230798638767,-0.00709948903947744
-0.00397143991416516,0.00402191290581057
0.0173200377686604,0.0057154396221543
0.000523987275064576,0.00525274010353001
-0.000859063861086329,-0.000342153474503686
0.000822389842149683,0.00534722520982118
-0.00322252564433199,0.00384938103092324
0.00347591699798704,0.0018288394342616
-0.00546172834938676,-0.0024717497020104
-0.0040795765081667,-0.0375052736921418
-0.0067712204653586,0.00135131080173294
0.0108163181391607,-0.0124950724486076
0.00385220116859176,0.00101143487805032
0.00819773564315626,0.00730085327558235
-0.00959561585533579,0.00387281995280287
0.000855134107600439,0.0057394856040522
-0.012667145439073,0.00201977842470671
-0.0117834109728579,0.00437039270362781
-0.00321254054972493,-0.00962077976501139
-0.0142884857493943,0.000349022045310792
0.010518343926487,-0.0060606900771212
0.000594139089010104,0.000709467467662616
0.0166497476563946,0.00526396892522367
-0.00125051093103289,-0.000531809797663354
0.0108964228785948,0.00590576408101307
-0.00127848528259339,-0.000906012776710693
-0.0027546021661713,0.00539213737469356
0.00878524738245332,-0.00148483662101208
-0.0120702528157876,0.00383595925678022
-0.00391864439997002,-0.0374359444942492
-0.00913413850673579,0.00430868350066761
0.017310517389003,0.00500664547245113
-0.0096805676812416,0.00366389119210649
0.00252050285291005,-0.00413208105335291
-0.00689835589337243,0.000584691464191136
0.0114908801151494,-0.000985511902160495
-0.00372885498523459,0.00416492711139343
0.00833453498995756,-0.00334798495498877
-0.00065966365047255,0.00614364094718188
0.00343959128079208,0.00565156918706368
0.017446370322092,0.00494538535310832
-0.0102482767224626,0.00362460934383346
-0.00160908644331236,-0.0004622623854732
0.0104071822191708,-0.000210369521226758
-0.00899828936349667,-0.00131559551786752
0.0169408619451784,0.00436618241551316
0.00881440834150426,-5.03442950469771e-06
0.00280917273651166,0.000805460859442552
-0.00391864439997003,-0.0374359444942493
0.000793863244468511,0.00482512586943447
-0.0111489778659201,0.0042642446919052
0.0155554874443084,0.00333323242920986
0.0151398630685424,0.00500715652757912
-0.0094509078680351,0.00150391466856087
-0.00106570647656155,0.00416273177785274
0.017046352022433,0.00422705023077741
-0.0138459316004547,0.00104982625612734
-0.0151440714743745,0.00507733399217495
0.013115829646035,0.00191586802464363
0.000721625199487322,-0.000120499127080669
-0.00932268121579118,0.000561592144569443
